Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1027517,Bothell,"Bothell,Washington,United States",21180,US,City,Active
1027518,Bow,"Bow,Washington,United States",21180,US,City,Active
1027519,Bremerton,"Bremerton,Washington,United States",21180,US,City,Active
1027520,Brewster,"Brewster,Washington,United States",21180,US,City,Active
1027521,Bridgeport,"Bridgeport,Washington,United States",21180,US,City,Active
1027522,Brinnon,"Brinnon,Washington,United States",21180,US,City,Active
1027523,Brush Prairie,"Brush Prairie,Washington,United States",21180,US,City,Active
1027524,Buckley,"Buckley,Washington,United States",21180,US,City,Active
1027525,Buena,"Buena,Washington,United States",21180,US,City,Active
1027526,Burbank,"Burbank,Washington,United States",21180,US,City,Active
1027527,Burlington,"Burlington,Washington,United States",21180,US,City,Active
1027529,Camas,"Camas,Washington,United States",21180,US,City,Active
1027530,Carbonado,"Carbonado,Washington,United States",21180,US,City,Active
1027531,Carnation,"Carnation,Washington,United States",21180,US,City,Active
1027532,Cashmere,"Cashmere,Washington,United States",21180,US,City,Active
1027533,Castle Rock,"Castle Rock,Washington,United States",21180,US,City,Active
1027534,Cathlamet,"Cathlamet,Washington,United States",21180,US,City,Active
1027535,Centerville,"Centerville,Washington,United States",21180,US,City,Active
1027536,Centralia,"Centralia,Washington,United States",21180,US,City,Active
1027537,Chehalis,"Chehalis,Washington,United States",21180,US,City,Active
1027538,Chelan,"Chelan,Washington,United States",21180,US,City,Active
1027539,Cheney,"Cheney,Washington,United States",21180,US,City,Active
1027540,Chewelah,"Chewelah,Washington,United States",21180,US,City,Active
1027541,Chimacum,"Chimacum,Washington,United States",21180,US,City,Active
1027542,Clarkston,"Clarkston,Washington,United States",21180,US,City,Active
1027543,Cle Elum,"Cle Elum,Washington,United States",21180,US,City,Active
1027544,Clear Lake,"Clear Lake,Washington,United States",21180,US,City,Active
1027545,Clinton,"Clinton,Washington,United States",21180,US,City,Active
1027546,Colfax,"Colfax,Washington,United States",21180,US,City,Active
1027547,College Place,"College Place,Washington,United States",21180,US,City,Active
1027548,Colton,"Colton,Washington,United States",21180,US,City,Active
1027549,Colville,"Colville,Washington,United States",21180,US,City,Active
1027550,Concrete,"Concrete,Washington,United States",21180,US,City,Active
1027551,Connell,"Connell,Washington,United States",21180,US,City,Active
1027552,Conway,"Conway,Washington,United States",21180,US,City,Active
1027553,Cosmopolis,"Cosmopolis,Washington,United States",21180,US,City,Active
1027554,Coulee City,"Coulee City,Washington,United States",21180,US,City,Active
1027555,Coulee Dam,"Coulee Dam,Washington,United States",21180,US,City,Active
1027556,Coupeville,"Coupeville,Washington,United States",21180,US,City,Active
1027557,Cowiche,"Cowiche,Washington,United States",21180,US,City,Active
1027558,Creston,"Creston,Washington,United States",21180,US,City,Active
1027559,Curlew,"Curlew,Washington,United States",21180,US,City,Active
1027560,Cusick,"Cusick,Washington,United States",21180,US,City,Active
1027561,Custer,"Custer,Washington,United States",21180,US,City,Active
1027562,Dallesport,"Dallesport,Washington,United States",21180,US,City,Active
1027563,Danville,"Danville,Washington,United States",21180,US,City,Active
1027564,Darrington,"Darrington,Washington,United States",21180,US,City,Active
1027565,Davenport,"Davenport,Washington,United States",21180,US,City,Active
1027566,Dayton,"Dayton,Washington,United States",21180,US,City,Active
1027567,Deer Park,"Deer Park,Washington,United States",21180,US,City,Active
1027568,Deming,"Deming,Washington,United States",21180,US,City,Active
1027569,Dixie,"Dixie,Washington,United States",21180,US,City,Active
1027570,DuPont,"DuPont,Washington,United States",21180,US,City,Active
1027571,Duvall,"Duvall,Washington,United States",21180,US,City,Active
1027572,East Wenatchee,"East Wenatchee,Washington,United States",21180,US,City,Active
1027573,Easton,"Easton,Washington,United States",21180,US,City,Active
1027575,Eatonville,"Eatonville,Washington,United States",21180,US,City,Active
1027576,Edmonds,"Edmonds,Washington,United States",21180,US,City,Active
1027577,Ellensburg,"Ellensburg,Washington,United States",21180,US,City,Active
1027578,Elma,"Elma,Washington,United States",21180,US,City,Active
1027579,Endicott,"Endicott,Washington,United States",21180,US,City,Active
1027580,Entiat,"Entiat,Washington,United States",21180,US,City,Active
1027581,Enumclaw,"Enumclaw,Washington,United States",21180,US,City,Active
1027582,Ephrata,"Ephrata,Washington,United States",21180,US,City,Active
1027583,Everett,"Everett,Washington,United States",21180,US,City,Active
1027584,Everson,"Everson,Washington,United States",21180,US,City,Active
1027585,Fairchild Air Force Base,"Fairchild Air Force Base,Washington,United States",21180,US,City,Active
1027586,Fairfield,"Fairfield,Washington,United States",21180,US,City,Active
1027587,Fall City,"Fall City,Washington,United States",21180,US,City,Active
1027588,Federal Way,"Federal Way,Washington,United States",21180,US,City,Active
1027589,Ferndale,"Ferndale,Washington,United States",21180,US,City,Active
1027590,Forks,"Forks,Washington,United States",21180,US,City,Active
1027591,Freeland,"Freeland,Washington,United States",21180,US,City,Active
1027592,Friday Harbor,"Friday Harbor,Washington,United States",21180,US,City,Active
1027593,Garfield,"Garfield,Washington,United States",21180,US,City,Active
1027594,George,"George,Washington,United States",21180,US,City,Active
1027595,Gig Harbor,"Gig Harbor,Washington,United States",21180,US,City,Active
1027596,Gold Bar,"Gold Bar,Washington,United States",21180,US,City,Active
1027597,Goldendale,"Goldendale,Washington,United States",21180,US,City,Active
1027598,Graham,"Graham,Washington,United States",21180,US,City,Active
1027599,Grand Coulee,"Grand Coulee,Washington,United States",21180,US,City,Active
1027600,Grandview,"Grandview,Washington,United States",21180,US,City,Active
1027601,Granger,"Granger,Washington,United States",21180,US,City,Active
1027602,Granite Falls,"Granite Falls,Washington,United States",21180,US,City,Active
1027604,Greenbank,"Greenbank,Washington,United States",21180,US,City,Active
1027605,Hamilton,"Hamilton,Washington,United States",21180,US,City,Active
1027606,Harrington,"Harrington,Washington,United States",21180,US,City,Active
1027607,Hartline,"Hartline,Washington,United States",21180,US,City,Active
1027608,Hay,"Hay,Washington,United States",21180,US,City,Active
1027609,Hoodsport,"Hoodsport,Washington,United States",21180,US,City,Active
1027610,Hoquiam,"Hoquiam,Washington,United States",21180,US,City,Active
1027611,Hunters,"Hunters,Washington,United States",21180,US,City,Active
1027612,Ilwaco,"Ilwaco,Washington,United States",21180,US,City,Active
1027613,Inchelium,"Inchelium,Washington,United States",21180,US,City,Active
1027614,Index,"Index,Washington,United States",21180,US,City,Active
1027615,Issaquah,"Issaquah,Washington,United States",21180,US,City,Active
1027616,Joyce,"Joyce,Washington,United States",21180,US,City,Active
1027617,Kahlotus,"Kahlotus,Washington,United States",21180,US,City,Active
1027618,Kalama,"Kalama,Washington,United States",21180,US,City,Active
1027619,Keller,"Keller,Washington,United States",21180,US,City,Active
1027620,Kelso,"Kelso,Washington,United States",21180,US,City,Active
1027621,Kenmore,"Kenmore,Washington,United States",21180,US,City,Active
1027622,Kennewick,"Kennewick,Washington,United States",21180,US,City,Active
1027623,Kent,"Kent,Washington,United States",21180,US,City,Active
1027624,Kettle Falls,"Kettle Falls,Washington,United States",21180,US,City,Active
1027625,Keyport,"Keyport,Washington,United States",21180,US,City,Active
1027626,Kingston,"Kingston,Washington,United States",21180,US,City,Active
1027627,Kirkland,"Kirkland,Washington,United States",21180,US,City,Active
1027628,Kittitas,"Kittitas,Washington,United States",21180,US,City,Active
1027629,La Center,"La Center,Washington,United States",21180,US,City,Active
1027630,La Conner,"La Conner,Washington,United States",21180,US,City,Active
1027631,La Push,"La Push,Washington,United States",21180,US,City,Active
1027632,Lacey,"Lacey,Washington,United States",21180,US,City,Active
1027633,LaCrosse,"LaCrosse,Washington,United States",21180,US,City,Active
1027634,Lake Stevens,"Lake Stevens,Washington,United States",21180,US,City,Active
1027635,Lakewood,"Lakewood,Pierce,Washington,United States",21180,US,City,Active
1027636,Lamont,"Lamont,Washington,United States",21180,US,City,Active
1027637,Langley,"Langley,Washington,United States",21180,US,City,Active
1027638,Leavenworth,"Leavenworth,Washington,United States",21180,US,City,Active
1027639,Liberty Lake,"Liberty Lake,Washington,United States",21180,US,City,Active
1027640,Lind,"Lind,Washington,United States",21180,US,City,Active
1027641,Long Beach,"Long Beach,Washington,United States",21180,US,City,Active
1027642,Longview,"Longview,Washington,United States",21180,US,City,Active
1027643,Lopez Island,"Lopez Island,Washington,United States",21180,US,City,Active
1027644,Lummi Island,"Lummi Island,Washington,United States",21180,US,City,Active
1027645,Lyle,"Lyle,Washington,United States",21180,US,City,Active
1027646,Lynden,"Lynden,Washington,United States",21180,US,City,Active
1027647,Lynnwood,"Lynnwood,Washington,United States",21180,US,City,Active
1027648,Mabton,"Mabton,Washington,United States",21180,US,City,Active
1027649,Manchester,"Manchester,Washington,United States",21180,US,City,Active
1027650,Mansfield,"Mansfield,Washington,United States",21180,US,City,Active
1027651,Manson,"Manson,Washington,United States",21180,US,City,Active
1027652,Maple Falls,"Maple Falls,Washington,United States",21180,US,City,Active
1027653,Maple Valley,"Maple Valley,Washington,United States",21180,US,City,Active
1027654,Marysville,"Marysville,Washington,United States",21180,US,City,Active
1027655,Mattawa,"Mattawa,Washington,United States",21180,US,City,Active
1027656,McCleary,"McCleary,Washington,United States",21180,US,City,Active
1027657,McKenna,"McKenna,Washington,United States",21180,US,City,Active
1027658,Mead,"Mead,Washington,United States",21180,US,City,Active
1027659,Medical Lake,"Medical Lake,Washington,United States",21180,US,City,Active
1027660,Medina,"Medina,Washington,United States",21180,US,City,Active
1027661,Menlo,"Menlo,Washington,United States",21180,US,City,Active
1027662,Mercer Island,"Mercer Island,Washington,United States",21180,US,City,Active
1027663,Milton,"Milton,Washington,United States",21180,US,City,Active
1027664,Monroe,"Monroe,Washington,United States",21180,US,City,Active
1027665,Montesano,"Montesano,Washington,United States",21180,US,City,Active
1027666,Morton,"Morton,Washington,United States",21180,US,City,Active
1027667,Moses Lake,"Moses Lake,Washington,United States",21180,US,City,Active
1027668,Mossyrock,"Mossyrock,Washington,United States",21180,US,City,Active
1027669,Mount Vernon,"Mount Vernon,Washington,United States",21180,US,City,Active
1027670,Mountlake Terrace,"Mountlake Terrace,Washington,United States",21180,US,City,Active
1027671,Moxee,"Moxee,Washington,United States",21180,US,City,Active
1027672,Mukilteo,"Mukilteo,Washington,United States",21180,US,City,Active
1027673,Naches,"Naches,Washington,United States",21180,US,City,Active
1027674,Napavine,"Napavine,Washington,United States",21180,US,City,Active
1027675,Naselle,"Naselle,Washington,United States",21180,US,City,Active
1027676,Nespelem,"Nespelem,Washington,United States",21180,US,City,Active
1027677,Newman Lake,"Newman Lake,Washington,United States",21180,US,City,Active
1027678,Newport,"Newport,Pend Oreille County,Washington,United States",21180,US,City,Active
1027679,Nine Mile Falls,"Nine Mile Falls,Washington,United States",21180,US,City,Active
1027680,Nooksack,"Nooksack,Washington,United States",21180,US,City,Active
1027681,North Bend,"North Bend,Washington,United States",21180,US,City,Active
1027683,Oak Harbor,"Oak Harbor,Washington,United States",21180,US,City,Active
1027684,Oakesdale,"Oakesdale,Washington,United States",21180,US,City,Active
1027685,Oakville,"Oakville,Washington,United States",21180,US,City,Active
1027686,Ocean Park,"Ocean Park,Washington,United States",21180,US,City,Active
1027687,Ocean Shores,"Ocean Shores,Washington,United States",21180,US,City,Active
1027688,Odessa,"Odessa,Washington,United States",21180,US,City,Active
1027689,Okanogan,"Okanogan,Washington,United States",21180,US,City,Active
1027690,Olalla,"Olalla,Washington,United States",21180,US,City,Active
1027691,Olympia,"Olympia,Washington,United States",21180,US,City,Active
1027692,Omak,"Omak,Washington,United States",21180,US,City,Active
1027693,Onalaska,"Onalaska,Washington,United States",21180,US,City,Active
1027694,Orient,"Orient,Washington,United States",21180,US,City,Active
1027695,Orondo,"Orondo,Washington,United States",21180,US,City,Active
1027696,Oroville,"Oroville,Washington,United States",21180,US,City,Active
1027697,Orting,"Orting,Washington,United States",21180,US,City,Active
1027698,Othello,"Othello,Washington,United States",21180,US,City,Active
1027700,Pacific,"Pacific,Washington,United States",21180,US,City,Active
1027701,Palisades,"Palisades,Washington,United States",21180,US,City,Active
1027702,Palouse,"Palouse,Washington,United States",21180,US,City,Active
1027703,Parker,"Parker,Washington,United States",21180,US,City,Active
1027704,Pasco,"Pasco,Washington,United States",21180,US,City,Active
1027705,Paterson,"Paterson,Washington,United States",21180,US,City,Active
1027706,Pe Ell,"Pe Ell,Washington,United States",21180,US,City,Active
1027707,Point Roberts,"Point Roberts,Washington,United States",21180,US,City,Active
1027708,Pomeroy,"Pomeroy,Washington,United States",21180,US,City,Active
1027709,Port Angeles,"Port Angeles,Washington,United States",21180,US,City,Active
1027710,Port Hadlock-Irondale,"Port Hadlock-Irondale,Washington,United States",21180,US,City,Active
1027711,Port Ludlow,"Port Ludlow,Washington,United States",21180,US,City,Active
1027712,Port Orchard,"Port Orchard,Washington,United States",21180,US,City,Active
1027713,Port Townsend,"Port Townsend,Washington,United States",21180,US,City,Active
1027714,Poulsbo,"Poulsbo,Washington,United States",21180,US,City,Active
1027715,Prescott,"Prescott,Washington,United States",21180,US,City,Active
1027716,Preston,"Preston,Washington,United States",21180,US,City,Active
1027717,Prosser,"Prosser,Washington,United States",21180,US,City,Active
1027718,Pullman,"Pullman,Washington,United States",21180,US,City,Active
1027719,Puyallup,"Puyallup,Washington,United States",21180,US,City,Active
1027720,Quilcene,"Quilcene,Washington,United States",21180,US,City,Active
1027721,Quincy,"Quincy,Washington,United States",21180,US,City,Active
1027722,Rainier,"Rainier,Washington,United States",21180,US,City,Active
1027723,Randle,"Randle,Washington,United States",21180,US,City,Active
1027724,Raymond,"Raymond,Washington,United States",21180,US,City,Active
1027725,Redmond,"Redmond,Washington,United States",21180,US,City,Active
1027726,Renton,"Renton,Washington,United States",21180,US,City,Active
1027727,Republic,"Republic,Washington,United States",21180,US,City,Active
1027728,Rice,"Rice,Washington,United States",21180,US,City,Active
1027729,Richland,"Richland,Washington,United States",21180,US,City,Active
1027730,Ridgefield,"Ridgefield,Washington,United States",21180,US,City,Active
1027731,Ritzville,"Ritzville,Washington,United States",21180,US,City,Active
1027732,Riverside,"Riverside,Okanogan County,Washington,United States",21180,US,City,Active
1027733,Rochester,"Rochester,Washington,United States",21180,US,City,Active
1027734,Rockford,"Rockford,Washington,United States",21180,US,City,Active
1027735,Roosevelt,"Roosevelt,Washington,United States",21180,US,City,Active
1027736,Rosalia,"Rosalia,Washington,United States",21180,US,City,Active
1027737,Roslyn,"Roslyn,Washington,United States",21180,US,City,Active
1027738,Roy,"Roy,Washington,United States",21180,US,City,Active
1027739,Royal City,"Royal City,Washington,United States",21180,US,City,Active
1027740,Salkum,"Salkum,Washington,United States",21180,US,City,Active
1027741,Sammamish,"Sammamish,Washington,United States",21180,US,City,Active
1027742,Satsop,"Satsop,Washington,United States",21180,US,City,Active
1027744,Seattle,"Seattle,Washington,United States",21180,US,City,Active
1027745,Sedro-Woolley,"Sedro-Woolley,Washington,United States",21180,US,City,Active
1027746,Sekiu,"Sekiu,Washington,United States",21180,US,City,Active
1027747,Selah,"Selah,Washington,United States",21180,US,City,Active
1027748,Sequim,"Sequim,Washington,United States",21180,US,City,Active
1027749,Shaw Island,"Shaw Island,Washington,United States",21180,US,City,Active
1027750,Shelton,"Shelton,Washington,United States",21180,US,City,Active
1027751,Silverdale,"Silverdale,Washington,United States",21180,US,City,Active
1027752,Silver Lake,"Silver Lake,Washington,United States",21180,US,City,Active
1027753,Snohomish,"Snohomish,Washington,United States",21180,US,City,Active
1027754,Snoqualmie,"Snoqualmie,Washington,United States",21180,US,City,Active
1027755,Snoqualmie Pass,"Snoqualmie Pass,Washington,United States",21180,US,City,Active
1027756,South Bend,"South Bend,Washington,United States",21180,US,City,Active
1027757,Southworth,"Southworth,Washington,United States",21180,US,City,Active
1027758,Spanaway,"Spanaway,Washington,United States",21180,US,City,Active
1027759,Spangle,"Spangle,Washington,United States",21180,US,City,Active
1027760,Spokane,"Spokane,Washington,United States",21180,US,City,Active
1027761,Sprague,"Sprague,Washington,United States",21180,US,City,Active
1027762,Springdale,"Springdale,Washington,United States",21180,US,City,Active
1027763,Saint John,"Saint John,Washington,United States",21180,US,City,Active
1027764,Stanwood,"Stanwood,Washington,United States",21180,US,City,Active
1027765,Starbuck,"Starbuck,Washington,United States",21180,US,City,Active
1027766,Steilacoom,"Steilacoom,Washington,United States",21180,US,City,Active
1027767,Steptoe,"Steptoe,Washington,United States",21180,US,City,Active
1027768,Stevenson,"Stevenson,Washington,United States",21180,US,City,Active
1027769,Sultan,"Sultan,Washington,United States",21180,US,City,Active
1027770,Sumas,"Sumas,Washington,United States",21180,US,City,Active
1027771,Sumner,"Sumner,Washington,United States",21180,US,City,Active
1027772,Sunnyside,"Sunnyside,Washington,United States",21180,US,City,Active
1027773,Tacoma,"Tacoma,Washington,United States",21180,US,City,Active
1027774,Taholah,"Taholah,Washington,United States",21180,US,City,Active
1027775,Tekoa,"Tekoa,Washington,United States",21180,US,City,Active
1027776,Tenino,"Tenino,Washington,United States",21180,US,City,Active
1027777,Toledo,"Toledo,Washington,United States",21180,US,City,Active
1027778,Tonasket,"Tonasket,Washington,United States",21180,US,City,Active
1027779,Toppenish,"Toppenish,Washington,United States",21180,US,City,Active
1027780,Touchet,"Touchet,Washington,United States",21180,US,City,Active
1027781,Toutle,"Toutle,Washington,United States",21180,US,City,Active
1027782,Tracyton,"Tracyton,Washington,United States",21180,US,City,Active
1027783,Trout Lake,"Trout Lake,Washington,United States",21180,US,City,Active
1027784,Tumwater,"Tumwater,Washington,United States",21180,US,City,Active
1027785,Twisp,"Twisp,Washington,United States",21180,US,City,Active
1027786,Union,"Union,Washington,United States",21180,US,City,Active
1027787,University Place,"University Place,Washington,United States",21180,US,City,Active
1027788,Valley,"Valley,Washington,United States",21180,US,City,Active
1027789,Valleyford,"Valleyford,Washington,United States",21180,US,City,Active
1027790,Vancouver,"Vancouver,Washington,United States",21180,US,City,Active
1027791,Vashon,"Vashon,Washington,United States",21180,US,City,Active
1027793,Waitsburg,"Waitsburg,Washington,United States",21180,US,City,Active
1027794,Walla Walla,"Walla Walla,Washington,United States",21180,US,City,Active
1027795,Wapato,"Wapato,Washington,United States",21180,US,City,Active
1027796,Warden,"Warden,Washington,United States",21180,US,City,Active
1027797,Washougal,"Washougal,Washington,United States",21180,US,City,Active
1027798,Washtucna,"Washtucna,Washington,United States",21180,US,City,Active
1027799,Waterville,"Waterville,Washington,United States",21180,US,City,Active
1027800,Wellpinit,"Wellpinit,Washington,United States",21180,US,City,Active
1027801,Wenatchee,"Wenatchee,Washington,United States",21180,US,City,Active
1027802,Westport,"Westport,Washington,United States",21180,US,City,Active
1027803,White Swan,"White Swan,Washington,United States",21180,US,City,Active
1027804,Wilbur,"Wilbur,Washington,United States",21180,US,City,Active
1027805,Wilkeson,"Wilkeson,Washington,United States",21180,US,City,Active
1027806,Winlock,"Winlock,Washington,United States",21180,US,City,Active
1027807,Winthrop,"Winthrop,Washington,United States",21180,US,City,Active
1027808,Wishram,"Wishram,Washington,United States",21180,US,City,Active
1027809,Woodinville,"Woodinville,Washington,United States",21180,US,City,Active
1027810,Woodland,"Woodland,Washington,United States",21180,US,City,Active
1027811,Yakima,"Yakima,Washington,United States",21180,US,City,Active
1027812,Yelm,"Yelm,Washington,United States",21180,US,City,Active
1027813,Zillah,"Zillah,Washington,United States",21180,US,City,Active
1027815,Abbotsford,"Abbotsford,Wisconsin,United States",21182,US,City,Active
1027816,Abrams,"Abrams,Wisconsin,United States",21182,US,City,Active
1027817,Adams,"Adams,Wisconsin,United States",21182,US,City,Active
1027818,Afton,"Afton,Wisconsin,United States",21182,US,City,Active
1027819,Albany,"Albany,Wisconsin,United States",21182,US,City,Active
1027820,Algoma,"Algoma,Wisconsin,United States",21182,US,City,Active
1027821,Allenton,"Allenton,Wisconsin,United States",21182,US,City,Active
1027822,Alma,"Alma,Wisconsin,United States",21182,US,City,Active
1027823,Alma Center,"Alma Center,Wisconsin,United States",21182,US,City,Active
1027824,Almond,"Almond,Wisconsin,United States",21182,US,City,Active
1027825,Altoona,"Altoona,Wisconsin,United States",21182,US,City,Active
1027826,Amberg,"Amberg,Wisconsin,United States",21182,US,City,Active
1027827,Amery,"Amery,Wisconsin,United States",21182,US,City,Active
1027828,Amherst,"Amherst,Wisconsin,United States",21182,US,City,Active
1027829,Antigo,"Antigo,Wisconsin,United States",21182,US,City,Active
1027830,Appleton,"Appleton,Wisconsin,United States",21182,US,City,Active
1027831,Arcadia,"Arcadia,Wisconsin,United States",21182,US,City,Active
1027832,Arena,"Arena,Wisconsin,United States",21182,US,City,Active
1027833,Argyle,"Argyle,Wisconsin,United States",21182,US,City,Active
1027834,Arlington,"Arlington,Wisconsin,United States",21182,US,City,Active
1027835,Ashippun,"Ashippun,Wisconsin,United States",21182,US,City,Active
1027836,Ashland,"Ashland,Wisconsin,United States",21182,US,City,Active
1027837,Athens,"Athens,Wisconsin,United States",21182,US,City,Active
1027838,Auburndale,"Auburndale,Wisconsin,United States",21182,US,City,Active
1027839,Augusta,"Augusta,Wisconsin,United States",21182,US,City,Active
1027840,Avoca,"Avoca,Wisconsin,United States",21182,US,City,Active
1027841,Bagley,"Bagley,Wisconsin,United States",21182,US,City,Active
1027842,Baldwin,"Baldwin,Wisconsin,United States",21182,US,City,Active
1027843,Balsam Lake,"Balsam Lake,Wisconsin,United States",21182,US,City,Active
1027844,Bangor,"Bangor,Wisconsin,United States",21182,US,City,Active
1027845,Baraboo,"Baraboo,Wisconsin,United States",21182,US,City,Active
1027846,Barneveld,"Barneveld,Wisconsin,United States",21182,US,City,Active
1027847,Barron,"Barron,Wisconsin,United States",21182,US,City,Active
1027848,Bassett,"Bassett,Wisconsin,United States",21182,US,City,Active
1027849,Bayfield,"Bayfield,Wisconsin,United States",21182,US,City,Active
1027850,Bear Creek,"Bear Creek,Wisconsin,United States",21182,US,City,Active
1027851,Beaver Dam,"Beaver Dam,Wisconsin,United States",21182,US,City,Active
1027852,Belgium,"Belgium,Wisconsin,United States",21182,US,City,Active
1027853,Belleville,"Belleville,Wisconsin,United States",21182,US,City,Active
1027854,Belmont,"Belmont,Wisconsin,United States",21182,US,City,Active
1027855,Beloit,"Beloit,Wisconsin,United States",21182,US,City,Active
1027856,Benton,"Benton,Wisconsin,United States",21182,US,City,Active
1027857,Berlin,"Berlin,Wisconsin,United States",21182,US,City,Active
1027858,Big Bend,"Big Bend,Wisconsin,United States",21182,US,City,Active
1027859,Birchwood,"Birchwood,Wisconsin,United States",21182,US,City,Active
1027860,Black Earth,"Black Earth,Wisconsin,United States",21182,US,City,Active
1027861,Black River Falls,"Black River Falls,Wisconsin,United States",21182,US,City,Active
1027862,Blair,"Blair,Wisconsin,United States",21182,US,City,Active
1027863,Blanchardville,"Blanchardville,Wisconsin,United States",21182,US,City,Active
1027864,Blenker,"Blenker,Wisconsin,United States",21182,US,City,Active
1027865,Bloomer,"Bloomer,Wisconsin,United States",21182,US,City,Active
1027866,Blue Mounds,"Blue Mounds,Wisconsin,United States",21182,US,City,Active
1027867,Blue River,"Blue River,Wisconsin,United States",21182,US,City,Active
1027868,Bonduel,"Bonduel,Wisconsin,United States",21182,US,City,Active
1027869,Boscobel,"Boscobel,Wisconsin,United States",21182,US,City,Active
1027870,Boulder Junction,"Boulder Junction,Wisconsin,United States",21182,US,City,Active
1027871,Bowler,"Bowler,Wisconsin,United States",21182,US,City,Active
1027872,Boyceville,"Boyceville,Wisconsin,United States",21182,US,City,Active
1027873,Briggsville,"Briggsville,Wisconsin,United States",21182,US,City,Active
1027874,Brillion,"Brillion,Wisconsin,United States",21182,US,City,Active
1027876,Brodhead,"Brodhead,Wisconsin,United States",21182,US,City,Active
1027877,Brokaw,"Brokaw,Wisconsin,United States",21182,US,City,Active
1027878,Brookfield,"Brookfield,Wisconsin,United States",21182,US,City,Active
1027880,Brownsville,"Brownsville,Wisconsin,United States",21182,US,City,Active
1027881,Bruce,"Bruce,Wisconsin,United States",21182,US,City,Active
1027882,Brussels,"Brussels,Wisconsin,United States",21182,US,City,Active
1027883,Burlington,"Burlington,Wisconsin,United States",21182,US,City,Active
1027884,Butler,"Butler,Wisconsin,United States",21182,US,City,Active
1027885,Butternut,"Butternut,Wisconsin,United States",21182,US,City,Active
1027886,Cable,"Cable,Wisconsin,United States",21182,US,City,Active
1027887,Cadott,"Cadott,Wisconsin,United States",21182,US,City,Active
1027888,Cambria,"Cambria,Wisconsin,United States",21182,US,City,Active
1027889,Cambridge,"Cambridge,Wisconsin,United States",21182,US,City,Active
1027890,Cameron,"Cameron,Wisconsin,United States",21182,US,City,Active
1027891,Camp Douglas,"Camp Douglas,Wisconsin,United States",21182,US,City,Active
1027892,Campbellsport,"Campbellsport,Wisconsin,United States",21182,US,City,Active
1027893,Cascade,"Cascade,Wisconsin,United States",21182,US,City,Active
1027894,Casco,"Casco,Wisconsin,United States",21182,US,City,Active
1027895,Cashton,"Cashton,Wisconsin,United States",21182,US,City,Active
1027896,Cassville,"Cassville,Wisconsin,United States",21182,US,City,Active
1027897,Cazenovia,"Cazenovia,Wisconsin,United States",21182,US,City,Active
1027898,Cedar Grove,"Cedar Grove,Wisconsin,United States",21182,US,City,Active
1027899,Cedarburg,"Cedarburg,Wisconsin,United States",21182,US,City,Active
1027900,Centuria,"Centuria,Wisconsin,United States",21182,US,City,Active
1027901,Chetek,"Chetek,Wisconsin,United States",21182,US,City,Active
1027902,Chilton,"Chilton,Wisconsin,United States",21182,US,City,Active
1027903,Chippewa Falls,"Chippewa Falls,Wisconsin,United States",21182,US,City,Active
1027904,Clayton,"Clayton,Wisconsin,United States",21182,US,City,Active
1027905,Clear Lake,"Clear Lake,Wisconsin,United States",21182,US,City,Active
1027906,Cleveland,"Cleveland,Wisconsin,United States",21182,US,City,Active
1027907,Clinton,"Clinton,Wisconsin,United States",21182,US,City,Active
1027908,Clintonville,"Clintonville,Wisconsin,United States",21182,US,City,Active
1027909,Cochrane,"Cochrane,Wisconsin,United States",21182,US,City,Active
1027910,Colby,"Colby,Wisconsin,United States",21182,US,City,Active
1027911,Coleman,"Coleman,Wisconsin,United States",21182,US,City,Active
1027912,Colfax,"Colfax,Wisconsin,United States",21182,US,City,Active
1027913,Coloma,"Coloma,Wisconsin,United States",21182,US,City,Active
1027914,Columbus,"Columbus,Wisconsin,United States",21182,US,City,Active
1027915,Combined Locks,"Combined Locks,Wisconsin,United States",21182,US,City,Active
1027916,Coon Valley,"Coon Valley,Wisconsin,United States",21182,US,City,Active
1027917,Cornell,"Cornell,Wisconsin,United States",21182,US,City,Active
1027918,Cottage Grove,"Cottage Grove,Wisconsin,United States",21182,US,City,Active
1027919,Crandon,"Crandon,Wisconsin,United States",21182,US,City,Active
1027920,Crivitz,"Crivitz,Wisconsin,United States",21182,US,City,Active
1027921,Cross Plains,"Cross Plains,Wisconsin,United States",21182,US,City,Active
1027922,Cuba City,"Cuba City,Wisconsin,United States",21182,US,City,Active
1027923,Cudahy,"Cudahy,Wisconsin,United States",21182,US,City,Active
1027924,Cumberland,"Cumberland,Wisconsin,United States",21182,US,City,Active
1027925,Dallas,"Dallas,Wisconsin,United States",21182,US,City,Active
1027926,Darlington,"Darlington,Wisconsin,United States",21182,US,City,Active
1027927,DeForest,"DeForest,Wisconsin,United States",21182,US,City,Active
1027928,De Pere,"De Pere,Wisconsin,United States",21182,US,City,Active
1027929,De Soto,"De Soto,Wisconsin,United States",21182,US,City,Active
1027930,Deerfield,"Deerfield,Wisconsin,United States",21182,US,City,Active
1027931,Delafield,"Delafield,Wisconsin,United States",21182,US,City,Active
1027932,Delavan,"Delavan,Wisconsin,United States",21182,US,City,Active
1027933,Denmark,"Denmark,Wisconsin,United States",21182,US,City,Active
1027934,Dodgeville,"Dodgeville,Wisconsin,United States",21182,US,City,Active
1027935,Dorchester,"Dorchester,Wisconsin,United States",21182,US,City,Active
